name,descripcion,latitud,longitud,coordenadas,tipo,direccion,bd
Ejército de Salvación,Centros de Asistencia Social,32.5338243,-117.0067312,"(32.5338243, -117.0067312)",OSC / ONG,"Calle 17 550, Col. Libertad Parte Baja C.P. 22400",Directorio OIM
"Roca de Salvación, A.C.",Centros de Asistencia Social,,,"32.472328850494755, -116.90658169264634",OSC / ONG,"Calle Ampliación Hujicori 20704, Col. Azteca Cañon 1 de La Raza C.P. 22224",Directorio OIM
"Ejército de Salvación, A.C.",Centros de Asistencia Social,32.5354111,-117.0126211,"(32.5354111, -117.0126211)",OSC / ONG,"Aquiles Serdán 11585, Col. Libertad C.P. 22300",Directorio OIM
Casa de Oración del Migrante A.C.,Centros de Asistencia Social,32.5304891,-116.997945,"(32.5304891, -116.997945)",OSC / ONG,"Carlota Sosa 735, Col. Anexa Rio C.P. 22416",Directorio OIM
Madre Asunta,Centros de Asistencia Social,46.2105109,9.7878191,"32.5235041436395, -117.00138490361712",OSC / ONG,"Galileo 2305, Col. Postal C.P. 22416",Directorio OIM
"Casa del Migrante en Tijuana, A.C.",Centros de Asistencia Social,19.435142,-99.1923156,"32.52294576825624, -117.00161943059841",OSC / ONG,"Galileo 239, Col. Postal C.P. 22416",Directorio OIM
Padre Chava,Centros de Asistencia Social,20.4536004,-100.6167234,"(20.4536004, -100.6167234)",OSC / ONG,"Melchor Ocampo 700, Zona Centro C.P. 22000",Directorio OIM
Casa YMCA,Centros de Asistencia Social,,,"32.51383224167722, -117.02152669152379",OSC / ONG,"Blvd. Cuauhtémoc Sur 3170, Col. Chula vista C.P. 22410",Directorio OIM
La Viña de Tijuana,Centros de Asistencia Social,32.5393864,-117.0523311,"(32.5393864, -117.0523311)",OSC / ONG,"Calle Ing. Fernando Sánchez Ayala 7534, Zona Nte., 22000 Tijuana, B.C.",Directorio OIM
Hogar de la Misericordia,Centros de Asistencia Social,3.2171667,-75.7834167,"16.235204373530166, -93.89927483980574",OSC / ONG,"5ta. Sur 1420, Col. Playa fina C.P. 30450",Directorio OIM
Mambré,Centros de Asistencia Social,3.9151532,-73.6853331,"16.199714900971067, -92.1312264607793",OSC / ONG,"Real Chichimá s/n, Col. Chichima Guadalupe C.P. 30000",Directorio OIM
"Casa de Paso del Migrante, A.C.",Centros de Asistencia Social,7.9118521,-72.47007145,"15.140248207883166, -92.467341816837",OSC / ONG,"Avenida Galeana #9-A, Colonia Centro, C.P. 30640, Huixtla, Chiapas, México",Directorio OIM
Papa Francisco,Centros de Asistencia Social,3.4800203,-76.508092,"16.91400204335292, -92.09738020332006",OSC / ONG,"2a Calle Norte Pte. s/n, entre 2a y 3a Av. Poniente Nte.",Directorio OIM
San Pedro Apóstol,Centros de Asistencia Social,15.6764001,-93.208182,"(15.6764001, -93.208182)",OSC / ONG,"3a Sur s/n, esquina 2a Oriente C.P. 30560",Directorio OIM
Hermanos del Camino,Centros de Asistencia Social,,,"16.12003261141286, -92.0520057967418",OSC / ONG,"Ejido Emiliano Zapata, por carretera Palenque- La Trinitaria, Km. 60 (Domicilio conocido)",Directorio OIM
Jtatic Samuel Ruiz,Centros de Asistencia Social,17.5382112,-91.9882207,"(17.5382112, -91.9882207)",OSC / ONG,"Calle del Caminante/ Niños Héroes 51, Barrio San Francisco, Col. Pakal-ná C.P 29960",Directorio OIM
Santa Martha,Centros de Asistencia Social,-9.8355354,-76.3668318,"19.35994841393039, -98.99528661521718",OSC / ONG,Capilla Santa Marta (Estación de tren),Directorio OIM
"Esperanza TAPACHULA, Chiapas",Centros de Asistencia Social,40.4129657,-3.706994325,"14.90662173702155, -92.25900509271115",OSC / ONG,"3a Calle Ote. 37, Col. Centro C.P. 30700",Directorio OIM
San Martín de Porres,Centros de Asistencia Social,16.728848,-92.6370824,"(16.728848, -92.6370824)",OSC / ONG,"Prol. Insurgentes 87, Barrio de San Diego C.P. 29200",Directorio OIM
"Dando Amor, Vida y Esperanza, A.C.",Centros de Asistencia Social,11.00418295,-74.83558959,"14.903819238542926, -92.25491425316577",OSC / ONG,"15 Norte 9, Col. Centro C.P. 30700",Directorio OIM
El Buen Samaritano,Centros de Asistencia Social,,,"14.884684972699407, -92.25452699742073",OSC / ONG,"Calle Iztapalapa 36, Col. Azteca C.P. 30786",Directorio OIM
Albergue Belén,Centros de Asistencia Social,14.8878428,-92.2443866,"(14.8878428, -92.2443866)",OSC / ONG,"Av. Hidalgo 2, Col. San Antonio Cahóacan C.P. 30789",Directorio OIM
Todo por Ellos,Centros de Asistencia Social,7.8926151,-72.50633596,"14.91297407722648, -92.26808920407342",OSC / ONG,"Calle 14 Norte 30, Col. Centro C.P. 30700",Directorio OIM
"Ejército de Salvación, A.C.",Centros de Asistencia Social,,,"14.90686507639963, -92.26746119058292",OSC / ONG,"5ta Norte entre 31 y 33 Oriente, Col. 05 de Febrero. C.P. 30700",Directorio OIM
Jesús El Buen Pastor del Pobre y el Migrante,Centros de Asistencia Social,,,"14.876645639319284, -92.30758753291043",OSC / ONG,Entronque a Raymundo Enriquez a 500 metros C.P. 30820,Directorio OIM
Jesús Esperanza en el Camino,Centros de Asistencia Social,7.3404295,-73.9029164,"16.741154288501804, -93.11949534637094",OSC / ONG,"1a calle Pte y 16 sur 1664, Barrio San Francisco C.P. 26066",Directorio OIM
"Migrando, A.C.",Centros de Asistencia Social,28.7009818,-106.104707,"(28.7009818, -106.104707)",OSC / ONG,"Calle Ciudad Camargo 101, Col. Revolución C.P. 31135",Directorio OIM
"Juárez, A.C.",Centros de Asistencia Social,13.7237748,-89.2194363,"(13.7237748, -89.2194363)",OSC / ONG,"Neptuno 1855, Col. Satélite C.P. 32540",Directorio OIM
Madre Teresa,Centros de Asistencia Social,23.1215965,-82.3993924,"(23.1215965, -82.3993924)",OSC / ONG,"Calle 106 y Las Águilas, Col. Tierra Nueva C.P. 31528",Directorio OIM
Casa YMCA para menores migrantes,Centros de Asistencia Social,-25.5681528,-49.3359977,"28.71822893576355, -100.53022228435539",OSC / ONG,"Av. 1ro de Mayo 1403 Int - 1, Col. Santa Rita C.P. 31240",Directorio OIM
"Casa de los Amigos, A.C.",Centros de Asistencia Social,,,"19.43803443369466, -99.15457264236575",OSC / ONG,"Ignacio Mariscal 132, Col. Tabacalera Del. Cuauhtémoc, C.P. 06030",Directorio OIM
"Sin Fronteras, I.A.P.",Centros de Asistencia Social,19.3770818,-99.1943878,"(19.3770818, -99.1943878)",OSC / ONG,"Carlos Dolci 96, Col. Alfonso XIII, Del. Álvaro Obregón, C.P. 01460",Directorio OIM
SMR Scalabrin,Centros de Asistencia Social,19.4910144,-99.1481213,"(19.4910144, -99.1481213)",OSC / ONG,"Constantino 251, Col. Vallejo, Del. Gustavo A. Madero C.P 07870",Directorio OIM
Internacional y Nacional,Centros de Asistencia Social,19.4910144,-99.1481213,"(19.4910144, -99.1481213)",OSC / ONG,"Constantino 251, Col. Vallejo, Del. Gustavo A. Madero C.P. 07870",Directorio OIM
Casa Tochán,Centros de Asistencia Social,19.397957,-99.1956197,"(19.397957, -99.1956197)",OSC / ONG,"Pavo Real s/n, entre 40 y 41, Col. José María Pino Suárez, Del. Álvaro Obregón C.P. 01140",Directorio OIM
Ejército de Salvación,Centros de Asistencia Social,27.1908302,-109.9096325,"(27.1908302, -109.9096325)",OSC / ONG,"Labradores 85, Col. Morelos C.P. 15270",Directorio OIM
Emmaus,Centros de Asistencia Social,2.9622637,-75.3097385,"25.925035470490908, -99.18333448612083",OSC / ONG,"Dr. Coss 47, Col. Centro C.P.26200",Directorio OIM
Frontera Digna,Centros de Asistencia Social,22.1996177,-97.85395699,"(22.1996177, -97.85395698622334)",OSC / ONG,"Anáhuac 605, Col. Centro C.P. 26000",Directorio OIM
"Humanidad Sin Fronteras, A.C.",Centros de Asistencia Social,25.4042551,-101.0248406,"(25.4042551, -101.0248406)",OSC / ONG,"Juan de Erbaez 2406, Col. Landín C.P. 25070",Directorio OIM
Jesús Torres,Centros de Asistencia Social,,,"25.498924350373198, -103.39963634617126",OSC / ONG,"Yucatán 171, Col. Las Julietas C.P. 27296",Directorio OIM
Diocesana de Torreón,Centros de Asistencia Social,32.4649811,-117.0067088,"(32.4649811, -117.0067088)",OSC / ONG,"Av. La Paz 300, Col. Nueva California C.P. 27089",Directorio OIM
San Juan Diego,Centros de Asistencia Social,,,"19.835457464684065, -99.20525509952573",OSC / ONG,"Camino Tequixquiac Km 50.5, Barrio San Bartolo C.P. 54680",Directorio OIM
ABBA,Centros de Asistencia Social,20.3641739,-101.9746263,"(20.3641739, -101.9746263)",OSC / ONG,"Eufemio Zapata 216, Col. Emiliano Zapata C.P. 03800",Directorio OIM
San Juan de Dios,Centros de Asistencia Social,20.6999218,-101.3497475,"(20.6999218, -101.3497475)",OSC / ONG,"Río Silao 1897, esq. Río Balsas, Col. La Pradera C.P. 36670",Directorio OIM
San Carlos Borromeo,Centros de Asistencia Social,20.3781593,-101.1593774,"(20.3781593, -101.1593774)",OSC / ONG,"2a Privada de Morelon 107, Col. Guanajuato C.P. 36780",Directorio OIM
"Manos Extendidas a los Necesitados, A.C.",Centros de Asistencia Social,20.5275419,-100.8030489,"(20.5275419, -100.8030489)",OSC / ONG,"16 de Septiembre 428-A, Barrio del Zapote C.P. 38057",Directorio OIM
Casa del Migrante “El Samaritano”,Centros de Asistencia Social,,,"20.046396580531606, -99.24159987989377",OSC / ONG,"Estación Bojay s/n, Barrio el Carbonal (Enfrente de las vías del tren) C.P. 42827",Directorio OIM
Santo Toribio,Centros de Asistencia Social,21.3680904,-101.9280848,"(21.3680904, -101.9280848)",OSC / ONG,"Hernando de Martell 14-A, Col. La Luz C.P. 47400",Directorio OIM
El Refugio,Centros de Asistencia Social,,,"20.602634988172387, -103.3479407940542",OSC / ONG,"Constitución 350, entre Melchor Ocampo e Ignacio Mejía, Col. Cerro del Cuatro C.P. 45599",Directorio OIM
"Dignidad y Justicia en el Camino, A.C.",Centros de Asistencia Social,20.6674802,-103.3790077,"(20.6674802, -103.3790077)",OSC / ONG,Calderón de la Barca 468-A Col. Arcos Vallarta C.P. 44130,Directorio OIM
Movilidad Humana de Morelia,Centros de Asistencia Social,,,"19.707162623946342, -101.18779930229373",OSC / ONG,"Morelia 1ro de Mayo 255 y 225, Col. Centro C.P. 58000",Directorio OIM
Obsidiana,Centros de Asistencia Social,,,"21.049151497244562, -104.41648964105208",OSC / ONG,"Calle Amado Nervo 164A, Col. Everardo Peña Navarro C.P. 63940",Directorio OIM
San José,Centros de Asistencia Social,21.5088255,-104.8892938,"(21.5088255, -104.8892938)",OSC / ONG,"Padre Enrique Mejía 194, Col. Centro C.P. 63000",Directorio OIM
San Nicolás Tolentino,Centros de Asistencia Social,25.6642097,-100.2144255,"(25.6642097, -100.2144255)",OSC / ONG,"Emiliano Zapata 4417, Col. Guadalupe Victoria C.P. 67180",Directorio OIM
Vislumbrando un Nuevo Horizonte,Centros de Asistencia Social,-33.89332153,-60.57105906,"25.678054386700154, -100.31477658643794",OSC / ONG,"Av. 5 de Mayo 494, Col. Centro C.P.64000",Directorio OIM
Santa Martha,Centros de Asistencia Social,4.6201157,-74.0903431,"25.691182949509283, -100.32002597512685",OSC / ONG,"Calle José Maria Bocanegra, esq. Amado Nervo, Col. Industrial C.P.64440",Directorio OIM
Casa Monarca,Centros de Asistencia Social,25.6694898,-100.4617456,"(25.6694898, -100.4617456)",OSC / ONG,"Priv. Nicolás Bravo 510, Col. Nueva Santa Catarina, C.P. 66350",Directorio OIM
Ruchagalú,Centros de Asistencia Social,16.8928423,-95.0401948,"(16.8928423, -95.0401948)",OSC / ONG,"Av. 1ro de mayo 1110, Col. Rincón Viejo Santa María Petapa, C.P. 70370",Directorio OIM
COMI,Centros de Asistencia Social,19.1996151,-99.5003113,"(19.1996151, -99.5003113)",OSC / ONG,"Callejón de Guadalupe Victoria s/n, Col. Centro C.P. 68000",Directorio OIM
"Hermanos en el Camino, A.C.",Centros de Asistencia Social,,,"16.549051203561202, -95.10291334822944",OSC / ONG,"Av. Ferrocarril Pte. 60, Barrio La Soledad C.P. 70110",Directorio OIM
Humanitaria a Migrantes en Tránsito,Centros de Asistencia Social,19.3817116,-98.531076,"(19.3817116, -98.531076)",OSC / ONG,"Calle 45 Norte 206, Col. Aquiles Serdán C.P.72140",Directorio OIM
María Auxiliadora,Centros de Asistencia Social,19.4305705,-96.9643952,"(19.4305705, -96.9643952)",OSC / ONG,"Calle 78 Pte. 915, Col. 20 de Noviembre C.P. 62230",Directorio OIM
Nuestra Señora de los Desamparados,Centros de Asistencia Social,,,"19.07006069171102, -98.20776444362473",OSC / ONG,"Av. 36 Poniente 3308, Col. Nueva Aurora (atrás de la Central de Autobuses de Puebla) C.P. 42070",Directorio OIM
San Felipe Hueyotlipan,Centros de Asistencia Social,19.0859633,-98.2109754,"(19.0859633, -98.2109754)",OSC / ONG,"Calle 5 de Febrero 1, Col. San Felipe Hueyotlipan C.P. 72030",Directorio OIM
"Toribio Romo, A.C.",Centros de Asistencia Social,20.6426733,-100.3985327,"(20.6426733, -100.3985327)",OSC / ONG,"Priv. Campesinos 1, Col. San Pedrito Peñuelas C.P. 76148",Directorio OIM
Marista al Migrante,Centros de Asistencia Social,20.6016889,-100.3850034,"(20.6016889, -100.38500341158252)",OSC / ONG,"Marte 2, Col. Centro Universidad Marista de Queretaro C.P. 76000",Directorio OIM
"González y Martínez, A.C.",Centros de Asistencia Social,31.7402009,-106.4831076,"(31.7402009, -106.4831076330708)",OSC / ONG,"Antigua Estación Bernal, C.P. 76776",Directorio OIM
Hogar del Migrante,Centros de Asistencia Social,22.1647974,-100.9775358,"(22.1647974, -100.9775358)",OSC / ONG,"Juán Álvarez 210, Barrio de Tlaxcala C.P. 78038",Directorio OIM
Una Gota en el Océano,Centros de Asistencia Social,23.2375837,-106.3860717,"(23.2375837, -106.3860717)",OSC / ONG,"Bahía Magdalena 20, Col. Rincón de Urías C.P. 82070",Directorio OIM
"mazatlán, sinaloa",Centros de Asistencia Social,23.254348,-106.4268821,"(23.254348, -106.4268821)",OSC / ONG,"Toma de Celaya 86, Col. Francisco Villa C.P. 82127",Directorio OIM
YMCA,Centros de Asistencia Social,15.5160218,-88.0288374,"31.326199263943796, -109.5509532447475",OSC / ONG,Calle 1 avenida 12 y 13 colonia Centro C.P. 84200,Directorio OIM
Exodus,Centros de Asistencia Social,4.8088665,-75.6931387,"20.64748061165864, -103.34570032199863",OSC / ONG,"Calle 6 y Avenida Anahuac, Col. Ferrocarril, C.P. 84200",Directorio OIM
Agua Prieta,Centros de Asistencia Social,14.65529935,-90.52787384,"28.701741857082045, -100.51609455102823",OSC / ONG,"Calle Primera, Av. 3, s/n, C.P. 26000",Directorio OIM
CCAMYN,Centros de Asistencia Social,,,"30.71832125609811, -111.83973807669972",OSC / ONG,"Gonzalo Senday 79, Col. Buenos Aires CP. 83750",Directorio OIM
"Pueblo Sin Fronteras, A.C.",Centros de Asistencia Social,32.4623633,-114.8066277,"(32.4623633, -114.80662765)",OSC / ONG,"Av. López Collado, Col. Eleazar Ortiz C.P. 83621",Directorio OIM
"San Juan Bosco, I.A.P.",Centros de Asistencia Social,6.26007445,-75.58421238,"31.313773664434333, -110.9439385055156",OSC / ONG,"Calle Montaño 1063-A, Col. Municipal C.P. 84035",Directorio OIM
Centro de Ayuda al Migrante,Centros de Asistencia Social,,,"30.712818318213166, -112.15573977224659",OSC / ONG,"Blvd. Benito Juárez s/n , Col. Industrial C.P. 83600 (Domicilio de Parroquia)",Directorio OIM
San Luis Gonzaga,Centros de Asistencia Social,,,"29.12620772233718, -110.89293851799927",OSC / ONG,"Cayaco 12, Ejido La Victoria Punta Bella C.P.  83304",Directorio OIM
Frontera Norte en México,Centros de Asistencia Social,,,"31.332653776291227, -110.94757937594234",OSC / ONG,"Línea Internacional, Garita 2, Intersección de Reforma y Periférico Luis Donaldo Colosio 55, Col. Del Rosario C.P. 84000",Directorio OIM
"Pueblo Sin Fronteras, A.C",Centros de Asistencia Social,,,"32.529645801821, -117.03547344705282",OSC / ONG,"Calle Hermenegildo Galeana Lt. 7, entre Guaymas y Empalme, Col. Burocrata C.P.8570",Directorio OIM
"La Divina Providencia, I.A.P",Centros de Asistencia Social,32.4761753,-114.7765312,"(32.4761753, -114.7765312)",OSC / ONG,"Av. Zaragoza 912, Col. Comercial C.P. 83449",Directorio OIM
El Santuario,Centros de Asistencia Social,20.0858249,-104.1105118,"(20.0858249, -104.11051184360814)",OSC / ONG,Capilla de Macuspana (Estación de tren),Directorio OIM
La 72,Centros de Asistencia Social,17.4595909,-91.4381969,"(17.4595909, -91.4381969)",OSC / ONG,"Prol. de la calle 20 s/n, Col. Estación Nueva, C.P. 86901",Directorio OIM
y San Francisco de Asis A.C.,Centros de Asistencia Social,,,"25.837045115163015, -97.48600874476442",OSC / ONG,"Av. Golfo de México 49, Col. Ampliación Solidaridad, C.P. 87456",Directorio OIM
Nazareth,Centros de Asistencia Social,48.4360594,-123.3751687,"(48.4360594, -123.3751687)",OSC / ONG,"Maderos 350, Col. Victoria C.P. 88030",Directorio OIM
Senda de Vida,Centros de Asistencia Social,19.5504175,-99.0757521,"(19.5504175, -99.0757521)",OSC / ONG,"Bordo de Protección 5, Col. 21 de Marzo",Directorio OIM
Emaus,Centros de Asistencia Social,,,"22.217781328725437, -97.86290054073426",OSC / ONG,"Díaz Mirón 607, entre Gochicoa y Alarcón, Col. Casjal C.P. 89280",Directorio OIM
"Nuestra Señora de Guadalupe, A.C.",Centros de Asistencia Social,20.4463728,-97.3258503,"(20.4463728, -97.3258503)",OSC / ONG,"María J. González 501, Col. Aquiles Serdán C.P. 88540",Directorio OIM
Amar,Centros de Asistencia Social,41.8167692,8.907295681,"(41.816769199999996, 8.907295681331181)",OSC / ONG,"Canales 2112, Sector Centro C.P. 88160",Directorio OIM
"Nuestra Señora de Guadalupe, A.C.",Centros de Asistencia Social,20.4463728,-97.3258503,"(20.4463728, -97.3258503)",OSC / ONG,"María J. González 501, Col. Aquiles Serdán C.P. 88540",Directorio OIM
Amar,Centros de Asistencia Social,41.8167692,8.907295681,"(41.816769199999996, 8.907295681331181)",OSC / ONG,"Canales 2112, Sector Centro C.P. 88160",Directorio OIM
La Sagrada Familia,Centros de Asistencia Social,19.3552466,-99.2476459,"(19.3552466, -99.2476459)",OSC / ONG,"3ra Priv. de Álvaro Obregón s/n, Col. Ferrocarrilera C.P. 90342",Directorio OIM
Mons. Guillermo Ranzahuer,Centros de Asistencia Social,17.9327562,-94.9017008,"(17.9327562, -94.9017008)",OSC / ONG,Calle Ignacio Allende 926 Barrio Cuarto C.P.96160,Directorio OIM
Las Patronas,Centros de Asistencia Social,27.7733191,-101.0188808,"(27.7733191, -101.0188808)",OSC / ONG,"Calle 14 s/n, Col. Guadalupe C.P. 94940",Directorio OIM
"Diócesis de Coatzacoalcos, A.R.",Centros de Asistencia Social,18.14096495,-94.48905996,"(18.140964949999997, -94.4890599649316)",OSC / ONG,"Río Pánuco s/n, entre Río Tuxpan y Río Calzadas, Col. Coatzacoalcos, C.P. 96499",Directorio OIM
Decanal Guadalupano,Centros de Asistencia Social,4.1529761,-73.6333815,"(4.1529761, -73.6333815)",OSC / ONG,"Aldama 50, Col. El Viejo C.P. 95180",Directorio OIM
