name,descripcion,latitud,longitud,coordenadas,tipo,direccion,bd
Centro de Asistencia Morelense para la Infancia,Centro de Asistencia Social,18.8397425,-99.2155391,"(18.8397425, -99.2155391)",OSC / ONG,"Av. Miguel Hidalgo s/n, Col. Miguel Hidalgo Temixco, Morelos.",Directorio OIM
Centro de Asistencia Social para Adolescentes,Centro de Asistencia Social,18.8397425,-99.2155391,"(18.8397425, -99.2155391)",OSC / ONG,"Av. Miguel Hidalgo s/n, Col. Miguel Hidalgo Temixco, Morelos.",Directorio OIM
"Pro Chavos, A.C. Centro de Rehabilitación de Jóvenes Prob. Drogas y Alcohol",Centro de Asistencia Social,18.8343175,-99.2416735,"(18.8343175, -99.2416735)",OSC / ONG,"20 de Nov. 10, Col. Rubén Jaramillo, Temixco, Morelos.",Directorio OIM
"Materno Infantil de la Asunción de María, A.C.",Centro de Asistencia Social,21.449164,-104.8196438,"(21.449164, -104.8196438)",OSC / ONG,"Roble 47, Col. San Juan, Tepic, Nayarit.",Directorio OIM
"Casa de Niños Frank González, A.C.",Centro de Asistencia Social,,,"21.485839662833467, -104.90832740525563",OSC / ONG,"Prolongación Sabino 138, Col. Cuauhtémoc Tepic, Nayarit.",Directorio OIM
Casa de la Niñez Poblana,Centro de Asistencia Social,,,"19.034915840499316, -98.25812983085152",OSC / ONG,"Km. 4.5 Carr. Federal Puebla-Atlixco Col. Emiliano Zapata, San Andrés Cholula, Puebla.",Directorio OIM
Hogar de Protección Infantil DIF Caminando Juntos,Centro de Asistencia Social,20.59115495,-100.4130026,"(20.59115495, -100.41300260474972)",OSC / ONG,"Av. Universidad s/n, Col. Cerro de las Campanas, Querétaro, Querétaro C.P. 76010",Directorio OIM
"Vida y Familia Querétaro, A.C.",Centro de Asistencia Social,20.6093964,-100.377501,"(20.6093964, -100.377501)",OSC / ONG,"Nogaleda 202, Col. Arboledas del Parque Querétaro, Querétaro, C.P. 76140",Directorio OIM
Instituto de Reintegración Social “Rafael Nieto”,Centro de Asistencia Social,22.1513209,-100.9959592,"(22.1513209, -100.9959592)",OSC / ONG,"Agustín Vera 915, Col. Tequisquiapan San Luis Potosí, San Luis Potosí.",Directorio OIM
Casa Hogar “BETESDA”,Centro de Asistencia Social,22.018423,-99.0146463,"(22.018423, -99.0146463)",OSC / ONG,"Cascada 100, esq. Cielo, Col. Garita San Luis Potosí.",Directorio OIM
Casa Hogar “Inmaculada Concepción”,Centro de Asistencia Social,22.131201,-100.9062281,"(22.131201, -100.9062281)",OSC / ONG,"3ª Privada Bahía Blanca 315-A, Fracc. Las Palmas. San Luis Potosí.",Directorio OIM
Casa Hogar Nuestra Señora del Rosario,Centro de Asistencia Social,,,"25.56820558705186, -108.46720644681956",OSC / ONG,"Silvia Miriam Chávez 687, Col. Unión de los Colonos, Guasave, Sinaloa.",Directorio OIM
"Corona 1729, Col. Centro Mazatlán, Sinaloa. C. P. 82000",Centro de Asistencia Social,,,"23.207143418889366, -106.41279978987497",OSC / ONG,"Corona 1729, Col. Centro Mazatlán, Sinaloa. C. P. 82000",Directorio OIM
"“Ciudad de los Niños” Comisión de Protección y Asistencia del Menor, A. C.",Centro de Asistencia Social,,,"29.00595175472397, -110.92016331727537",OSC / ONG,"Blvd. Cimarrón oriente final s/n, Col. Las Diligencias, Hermosillo, Sonora.",Directorio OIM
"Casa Esperanza para Niños, I.A.P.",Centro de Asistencia Social,29.1596917,-110.8811105,"(29.1596917, -110.8811105)",OSC / ONG,"Romulo Córdova y Cuauhtémoc s/n, San Pedro el Saucito, Hermosillo, Sonora.",Directorio OIM
"Casa Guadalupe Libre, I. A. P",Centro de Asistencia Social,,,"29.094636237223714, -111.0176385147111",OSC / ONG,"Blvd. García Morales Km 6, Col. Quinta Emilia, Hermosillo, Sonora. CP 83220",Directorio OIM
CAIM UNACARI,Centro de Asistencia Social,,,"29.08485907029186, -110.9252354725305",OSC / ONG,"Periférico Oriente 15 Col. Los Naranjos Hermosillo, Sonora. C.P. 83060",Directorio OIM
Hogar Temporal para Menores en Situación de Calle JINESEKI,Centro de Asistencia Social,29.1189964,-110.9749588,"(29.1189964, -110.97495881993564)",OSC / ONG,"Av. Ley Federal del Trabajo 160 Col. Bugambilia, Hermosillo, Sonora. C.P. 83150",Directorio OIM
"Naco Casa Hogar Emmanuel, A. C.",Centro de Asistencia Social,,,"31.328829324975654, -109.94739443410964",OSC / ONG,"Blvd. Aviación 11 Col. Barrio Nuevo Naco, Sonora. C.P. 84180",Directorio OIM
"Casa Hogar para Menores “Elim”, A.C.",Centro de Asistencia Social,,,"27.53313255480701, -99.56857947442191",OSC / ONG,"Unión M-24 L-9 Col. Unión del Recuerdo Nuevo Laredo, Tamaulipas. C.P. 88150",Directorio OIM
Albergue Semillas de Amor,Centro de Asistencia Social,,,"22.23668366713094, -97.86021671080489",OSC / ONG,"Tomas G. Urbina entre Norte y Sur 208 Col. Francisco Villa, Tampico, Tamaulipas.",Directorio OIM
Aldea Emelia Exsome Niños,Centro de Asistencia Social,,,"19.544901698793787, -96.91470863228521",OSC / ONG,"Cerro de Malacatepec s/n esquina Paricutín, Fraccionamiento Lomas del Coyol, Veracruz, Veracruz. C.P. 91729",Directorio OIM
Aldea Emelia Exsome Niñas,Centro de Asistencia Social,,,"19.1823633792845, -96.14691843044555",OSC / ONG,"Calle 16 s/n, entre Echeven y Cortés, Col. Pocitos y Rivera, Veracruz, Veracruz. C.P. 91729",Directorio OIM
Aldea Meced,Centro de Asistencia Social,,,"19.544737945825382, -96.91522726952738",OSC / ONG,"Justino Sarmiento s/n, esquina Jorge Serdán, Col. Juan de la Luz Enríquez, Xalapa, Veracruz. C.P. 91130",Directorio OIM
Estancia Temporal para Menores Migrantes No Acompañados,Centro de Asistencia Social,19.5501478,-96.9276091,"(19.5501478, -96.9276091)",OSC / ONG,"Chihuahua 114, Col. Progreso Macuiltépetl, Xalapa, Veracruz. C.P. 91130",Directorio OIM
