name,descripcion,latitud,longitud,coordenadas,tipo,direccion,bd
INSTITUTO NACIONAL DE MIGRACIÓN - Guanajuato,INM,,,"(nan, nan)",GOB,"Boulevard Adolfo Lopez Mateos 3002 Ote. “Plaza Venecia” Local B Colonia Jardines del Jerez, León, Guanajuato C.P. 37530",Directorio OIM
INSTITUTO NACIONAL DE MIGRACIÓN - Guerrero,INM,,,"(nan, nan)",GOB,"Calle Juan Sebastián El Cano No.1 Manzana 4 Lote 1, 1° Piso Fracc. Costa Azul, C.P. 39850 Acapulco, Gro",Directorio OIM
INSTITUTO NACIONAL DE MIGRACIÓN - Hidalgo,INM,20.0786982,-98.7874442,"(20.0786982, -98.7874442)",GOB,"Blvd. Ramón G. Bonfil # 318 col. Parque de Poblamiento, Pachuca de Soto Hidalgo C.P. 42032",Directorio OIM
INSTITUTO NACIONAL DE MIGRACIÓN - Jalisco,INM,20.684971599999997,-103.3473557941924,"(20.684971599999997, -103.3473557941924)",GOB,"Alcalde No. 500 4° Piso Palacio Federal, Col. Centro, C. P. 44280 Guadalajara, Jal.",Directorio OIM
INSTITUTO NACIONAL DE MIGRACIÓN - Michoacán,INM,19.6862179,-101.1622703,"(19.6862179, -101.1622703)",GOB,"Av. Camelinas No. 2309, Fracc. Camelinas, C.P. 58290, Morelia, Mich.",Directorio OIM
INSTITUTO NACIONAL DE MIGRACIÓN - Morelos,INM,18.9332014,-99.2304958,"(18.9332014, -99.2304958)",GOB,"Av. Vicente Guerrero No. 107 Col. Lomas de Cortés, C.P.62230, Cuernavaca, Mor.",Directorio OIM
INSTITUTO NACIONAL DE MIGRACIÓN - Nayarit,INM,,,"(nan, nan)",GOB,"Paseo de los Cocoteros, No 55, 2do Piso, locales 2208-2211. Nuevo Vallarta. C.P. 63732. Bahía de Banderas. Nayarit.",Directorio OIM
INSTITUTO NACIONAL DE MIGRACIÓN - Nuevo León,INM,25.6360905,-100.3094942,"(25.6360905, -100.3094942)",GOB,"Av. Lázaro Cárdenas No. 1817 Fracc. Jardín de las Torres 1er. Sector C.P. 64754, Monterrey, N.L.",Directorio OIM
INSTITUTO NACIONAL DE MIGRACIÓN - Oaxaca,INM,17.0617101,-96.7239962,"(17.0617101, -96.7239962)",GOB,"Av. Independencia 709 Palacio Federal Col. Centro, C.P. 68000 Oaxaca de Juárez, Oax",Directorio OIM
INSTITUTO NACIONAL DE MIGRACIÓN - Puebla,INM,19.0517748,-98.2134088,"(19.0517748, -98.2134088)",GOB,"Avenida Reforma 1907, Colonia Barrio San Matías, Puebla, Pue. C.P. 72090.",Directorio OIM
INSTITUTO NACIONAL DE MIGRACIÓN - Querétaro,INM,20.5974485,-100.3879196,"(20.5974485, -100.3879196)",GOB,"Calle Francisco Peñuñuri N° 15 Fracc San José Inn, Delegación Centro Histórico C.P. 76000 Querétaro, Qro.",Directorio OIM
INSTITUTO NACIONAL DE MIGRACIÓN - Quintana Roo,INM,,,"(nan, nan)",GOB,"Av. Carlos J. Nader esquina con Av. Uxmal, Supermanzana 5 Lote 1,Colonia Centro, C.P. 77500, Municipio Benito Juárez, Cancún, Quintana Roo.",Directorio OIM
INSTITUTO NACIONAL DE MIGRACIÓN - San Luis Potosí,INM,22.1680534,-101.0003338,"(22.1680534, -101.0003338)",GOB,"Avenida Muñoz No. 362, Fraccionamiento Muñoz; C. P. 78165 San Luis Potosí, S.L.P.",Directorio OIM
INSTITUTO NACIONAL DE MIGRACIÓN - Sinaloa,INM,,,"(nan, nan)",GOB,"Prol. Aquiles Serdán s/n esq. con Playas Gemelas Fracc. Playa Sur C.P. 82040 Mazatlán, Sin.",Directorio OIM
INSTITUTO NACIONAL DE MIGRACIÓN - Sonora,INM,29.0684502,-110.9478848,"(29.0684502, -110.9478848)",GOB,"Av. Paseo Río Sonora No. 175, Col. Proyecto Río Sonora, C.P. 83270, Hermosillo, Sonora.",Directorio OIM
INSTITUTO NACIONAL DE MIGRACIÓN - Tabasco,INM,17.9978424,-92.9458272,"(17.9978424, -92.9458272)",GOB,"Retorno Via 5 No. 104, Col. Tabasco 2000 C.P. 86035 Villahermosa, Tab",Directorio OIM
INSTITUTO NACIONAL DE MIGRACIÓN - Tamaulipas,INM,,,"(nan, nan)",GOB,"Av. Guerrero y 15 de Junio s/n Garita Miguel Alemán y Puente Internacional No. 1, Piso 2, C.P. 88000. Nuevo Laredo, Tamaulipas.",Directorio OIM
INSTITUTO NACIONAL DE MIGRACIÓN - Tlaxcala,INM,19.3366554,-98.1933967,"(19.3366554, -98.1933967)",GOB,"Calle Santos Degollado No.62 Col. Centro C.P. 90600 San Pablo Apetatitlán de Antonio Carvajal Tlaxcala, Tlaxcala.",Directorio OIM
INSTITUTO NACIONAL DE MIGRACIÓN - Veracruz,INM,20.5212727,-97.44843718318288,"(20.5212727, -97.44843718318288)",GOB,"Miguel Lerdo 311 Esq. 5 de Mayo Col. Centro C.P. 91700 Veracruz, Ver.",Directorio OIM
INSTITUTO NACIONAL DE MIGRACIÓN - Yucatán,INM,,,"(nan, nan)",GOB,"Av. Colón Núm 507 Esq. con calle 8 Col. García Ginerés C.P. 97070 Mérida, Yucatán.",Directorio OIM
INSTITUTO NACIONAL DE MIGRACIÓN - Zacatecas,INM,,,"(nan, nan)",GOB,"Av. González Ortega No. 501, esquina con Av. Morelos Centro C.P. 98000 Zacatecas, Zac.",Directorio OIM
