name,descripcion,latitud,longitud,coordenadas,tipo,direccion,bd
Casa del Migrante Monseñor Guillermo Ranzahuer,Centros de Atención Social,17.9326714,-94.9017573,"17.9326714, -94.9017573",OSC / ONG,,ACNUR servicios
ACNUR Agencia de la ONU para los Regufiados,Centros de Atención Social,17.9535286,-94.9162539,"17.9535286, -94.9162539",OSC / ONG,,ACNUR servicios
Asylum Access ,Centros de Atención Social,17.9551804,-94.9187904,"17.9551804, -94.9187904",OSC / ONG,,ACNUR servicios
RET,Centros de Atención Social,17.9553111,-94.9189622,"17.9553111, -94.9189622",OSC / ONG,,ACNUR servicios
"Procuraduría Municipal de Protección a Niilas, Niilos y Adolescentes",Centros de Atención Social,17.9526937,-94.921806,"17.9526937, -94.921806",OSC / ONG,,ACNUR servicios
"Procuraduría Municipal de Protección a Ninas, Niíios y Adolescentes",Centros de Atención Social,17.9279498,-94.8979305,"17.9279498, -94.8979305",OSC / ONG,,ACNUR servicios
Instituto Municipal de la Mujer,Centros de Atención Social,17.9489541,-94.9140116,"17.9489541, -94.9140116",OSC / ONG,,ACNUR servicios
Estación Migratoria de Acayucan - INM - Instituto Nacional de Migración,Centros de Atención Social,18.0017518,-94.9217003,"18.0017518, -94.9217003",OSC / ONG,,ACNUR servicios
COMAR - Comisión Mexicana de Ayuda a Refugiados,Centros de Atención Social,18.0016465,-94.9222498,"18.0016465, -94.9222498",OSC / ONG,,ACNUR servicios
Dirección Municipal de Atención a Migrantes,Centros de Atención Social,17.9489039,-94.9136816,"17.9489039, -94.9136816",OSC / ONG,,ACNUR servicios
Fiscalía Especializada en Atención a Migrantes,Centros de Atención Social,17.948613,-94.9137246,"17.948613, -94.9137246",OSC / ONG,,ACNUR servicios
Consulado de Honduras en Acayucan,Centros de Atención Social,17.9486538,-94.9140625,"17.9486538, -94.9140625",OSC / ONG,,ACNUR servicios
Consulado de EI Salvador,Centros de Atención Social,17.9565032,-94.9103659,"17.9565032, -94.9103659",OSC / ONG,,ACNUR servicios
Consulado de Guatemala ,Centros de Atención Social,17.950305,-94.9085382,"17.950305, -94.9085382",OSC / ONG,,ACNUR servicios
Hospital Oluta Acayucan,Centros de Atención Social,17.9325805,-94.9057116,"17.9325805, -94.9057116",OSC / ONG,,ACNUR servicios
Cruz Roja Delegación Acayucan,Centros de Atención Social,17.9478892,-94.9119019,"17.9478892, -94.9119019",OSC / ONG,,ACNUR servicios
Central Camionera de Acayucan,Centros de Atención Social,17.9479436,-94.9047638,"17.9479436, -94.9047638",OSC / ONG,,ACNUR servicios
Cancha la Malinche ,Centros de Atención Social,17.9320265,-94.9065636,"17.9320265, -94.9065636",OSC / ONG,,ACNUR servicios
"Unidad Deportiva ""El Greco""",Centros de Atención Social,17.9366139,-94.9209507,"17.9366139, -94.9209507",OSC / ONG,,ACNUR servicios
Casa De La Cultura,Centros de Atención Social,17.9434801,-94.9109158,"17.9434801, -94.9109158",OSC / ONG,,ACNUR servicios
Comisión Estatal de Derechos Humanos - Delegación Étnica Acayucan,Centros de Atención Social,17.950808,-94.9109558,"17.950808, -94.9109558",OSC / ONG,,ACNUR servicios
"Centro de capacitación y comedor
comunitario",Centros de Atención Social,21.164304,-86.828961,"21.164304, -86.828961",OSC / ONG,,ACNUR servicios
Instituto Nacional de Migración,Centros de Atención Social,21.1633073,-86.8242232,"21.1633073, -86.8242232",OSC / ONG,,ACNUR servicios
Dirección de la Coordinación de Registro Civil en Cancún,Centros de Atención Social,21.161914,-86.8280649,"21.161914, -86.8280649",OSC / ONG,,ACNUR servicios
Sistema para el Desarrollo Integral de la Familia (DIF),Centros de Atención Social,21.1627212,-86.8676262,"21.1627212, -86.8676262",OSC / ONG,,ACNUR servicios
Delegación de la Secretaria de Relaciones Exteriores,Centros de Atención Social,21.1587674,-86.8242135,"21.1587674, -86.8242135",OSC / ONG,,ACNUR servicios
Secretaria de Bienestar,Centros de Atención Social,21.1648091,-86.829181,"21.1648091, -86.829181",OSC / ONG,,ACNUR servicios
"Centro Especializado para la
Atención a la Violencia (CEAV)",Centros de Atención Social,21.194886,-86.8382039,"21.194886, -86.8382039",OSC / ONG,,ACNUR servicios
Comisión Ejecutiva de Atención a Víctimas (CEAVE),Centros de Atención Social,21.1467667,-86.8563519,"21.1467667, -86.8563519",OSC / ONG,,ACNUR servicios
Instituto Federal de Defensoría Pública,Centros de Atención Social,21.1481061,-86.8537741,"21.1481061, -86.8537741",OSC / ONG,,ACNUR servicios
Comisión Estatal de Derechos Humanos,Centros de Atención Social,21.1535593,-86.8265334,"21.1535593, -86.8265334",OSC / ONG,,ACNUR servicios
"Instituto Quintanarroense de la Mujer
(IQM)",Centros de Atención Social,21.1677611,-86.8241068,"21.1677611, -86.8241068",OSC / ONG,,ACNUR servicios
Centro de Justicia para las Mujeres de Cancún ,Centros de Atención Social,21.1628257,-86.862792,"21.1628257, -86.862792",OSC / ONG,,ACNUR servicios
Fiscalía Especializada para la Atención de Delitos contra la Mujer y por razones de Género ,Centros de Atención Social,21.1629238,-86.8632886,"21.1629238, -86.8632886",OSC / ONG,,ACNUR servicios
Servicio Estatal de Empleo y Capacitación para el Trabajo,Centros de Atención Social,21.1541099,-86.8377789,"21.1541099, -86.8377789",OSC / ONG,,ACNUR servicios
Centro de Capacitación para el Trabajo Industrial (CECATI) 119,Centros de Atención Social,21.1640206,-86.8545789,"21.1640206, -86.8545789",OSC / ONG,,ACNUR servicios
"Instituto Estatal para la Educación de
Jóvenes y Adultos (IEEA)",Centros de Atención Social,21.148613,-86.892417,"21.148613, -86.892417",OSC / ONG,,ACNUR servicios
Secretaria de Educación y Cultura,Centros de Atención Social,21.1696842,-86.8210082,"21.1696842, -86.8210082",OSC / ONG,,ACNUR servicios
"Hospital General De Cancún ""Jesús Kumate Rodriguez""",Centros de Atención Social,21.1961633,-86.8763503,"21.1961633, -86.8763503",OSC / ONG,,ACNUR servicios
Central de Autobuses,Centros de Atención Social,21.164339,-86.8266457,"21.164339, -86.8266457",OSC / ONG,,ACNUR servicios
Aeropuerto Internacional de Cancún,Centros de Atención Social,21.0417033,-86.8740062,"21.0417033, -86.8740062",OSC / ONG,,ACNUR servicios
Mercado 28,Centros de Atención Social,21.1612911,-86.8344996,"21.1612911, -86.8344996",OSC / ONG,,ACNUR servicios
Instituto de la Cultura y las Artes,Centros de Atención Social,21.1694938,-86.8272461,"21.1694938, -86.8272461",OSC / ONG,,ACNUR servicios
Casa de Cultura Cancún,Centros de Atención Social,21.1524524,-86.8334732,"21.1524524, -86.8334732",OSC / ONG,,ACNUR servicios
Procuraduría de la Defensa del Trabajo,Centros de Atención Social,18.5048083,-88.2948119,"18.5048083, -88.2948119",OSC / ONG,,ACNUR servicios
"Fiscalía especializada en delitos
cometidos en contra de los migrantes",Centros de Atención Social,18.4934448,-88.395465,"18.4934448, -88.395465",OSC / ONG,,ACNUR servicios
Comisión Estatal de los Derechos Humanos,Centros de Atención Social,18.5056957,-88.3098807,"18.5056957, -88.3098807",OSC / ONG,,ACNUR servicios
"Grupos Especializados de Atención a
la Violencia de Género (GEAVIG)",Centros de Atención Social,18.5412705,-88.3055254,"18.5412705, -88.3055254",OSC / ONG,,ACNUR servicios
Instituto Nacional De Migración,Centros de Atención Social,18.5039935,-88.3314752,"18.5039935, -88.3314752",OSC / ONG,,ACNUR servicios
Hospital General de Chetumal,Centros de Atención Social,18.5170703,-88.3040718,"18.5170703, -88.3040718",OSC / ONG,,ACNUR servicios
Hospital Materno Infantil Morelos,Centros de Atención Social,18.5020859,-88.298131,"18.5020859, -88.298131",OSC / ONG,,ACNUR servicios
Instituto Quintanarroense de la Mujer,Centros de Atención Social,18.4968688,-88.3071064,"18.4968688, -88.3071064",OSC / ONG,,ACNUR servicios
"Unidad de Especialidad Médica para
la Detección y Diagnóstico del Cáncer
de Mama (UNEME)",Centros de Atención Social,18.5078414,-88.3468928,"18.5078414, -88.3468928",OSC / ONG,,ACNUR servicios
DIF Municipal ,Centros de Atención Social,18.4971866,-88.3049895,"18.4971866, -88.3049895",OSC / ONG,,ACNUR servicios
"Club de la Tercera Edad Antonia
Madrid Viuda de Villanueva",Centros de Atención Social,18.5077304,-88.2892481,"18.5077304, -88.2892481",OSC / ONG,,ACNUR servicios
Instituto Nacional del Adulto Mayor (INAPAM),Centros de Atención Social,18.5081598,-88.3093464,"18.5081598, -88.3093464",OSC / ONG,,ACNUR servicios
Servicio Estatal del Empleo y Capacitación para el Trabajo,Centros de Atención Social,18.5045097,-88.2947944,"18.5045097, -88.2947944",OSC / ONG,,ACNUR servicios
Museo de la Ciudad de Chetumal,Centros de Atención Social,18.5014723,-88.2966366,"18.5014723, -88.2966366",OSC / ONG,,ACNUR servicios
Museo de la Cultura Maya,Centros de Atención Social,18.5039678,-88.2954615,"18.5039678, -88.2954615",OSC / ONG,,ACNUR servicios
Mercado Lazaro Cardenas,Centros de Atención Social,18.514348,-88.2891517,"18.514348, -88.2891517",OSC / ONG,,ACNUR servicios
Mercado Municipal Chetumal,Centros de Atención Social,18.5035249,-88.2961093,"18.5035249, -88.2961093",OSC / ONG,,ACNUR servicios
"Ventanilla Única de Atención a
Migrantes",Centros de Atención Social,18.4976244,-88.3043312,"18.4976244, -88.3043312",OSC / ONG,,ACNUR servicios
Terminal de Autobuses de Chetumal,Centros de Atención Social,18.5188127,-88.3135849,"18.5188127, -88.3135849",OSC / ONG,,ACNUR servicios
Aeropuerto Internacional de Chetumal,Centros de Atención Social,18.5063952,-88.3242963,"18.5063952, -88.3242963",OSC / ONG,,ACNUR servicios
La Panza Es Primero,Centros de Atención Social,19.3950474,-99.1018578,"19.3950474, -99.1018578",OSC / ONG,,ACNUR servicios
Centro de Justicia para las Mujeres de la Ciudad de México,Centros de Atención Social,19.500868,-99.1853858,"19.500868, -99.1853858",OSC / ONG,,ACNUR servicios
Centro de Justicia para las Mujeres de la Ciudad de México - Iztapalapa ,Centros de Atención Social,19.3430274,-98.9967294,"19.3430274, -98.9967294",OSC / ONG,,ACNUR servicios
Centro de Atención a la violencia Intrafamiliar C.A.V.I.,Centros de Atención Social,19.4242043,-99.1477185,"19.4242043, -99.1477185",OSC / ONG,,ACNUR servicios
Fiscalía Especial Para Los Delitos De Violencia Contra Las Mujeres Y Trata De Personas,Centros de Atención Social,19.4259855,-99.1755039,"19.4259855, -99.1755039",OSC / ONG,,ACNUR servicios
Secretaría de las Mujeres de la Ciudad de México,Centros de Atención Social,19.4319583,-99.1489664,"19.4319583, -99.1489664",OSC / ONG,,ACNUR servicios
Salud Integral Para La Mujer/SIPAM,Centros de Atención Social,19.3584762,-99.1469215,"19.3584762, -99.1469215",OSC / ONG,,ACNUR servicios
Vifac CDMX,Centros de Atención Social,19.353301,-99.1914825,"19.353301, -99.1914825",OSC / ONG,,ACNUR servicios
ADIVAC,Centros de Atención Social,19.4490524,-99.1591847,"19.4490524, -99.1591847",OSC / ONG,,ACNUR servicios
Agencias del Ministerio Público Especializada en Delitos Sexuales,Centros de Atención Social,19.425347,-99.1649836,"19.425347, -99.1649836",OSC / ONG,,ACNUR servicios
Agencias del Ministerio Público Especializada en Delitos Sexuales,Centros de Atención Social,19.4202269,-99.1119607,"19.4202269, -99.1119607",OSC / ONG,,ACNUR servicios
Agencias del Ministerio Público Especializada en Delitos Sexuales,Centros de Atención Social,19.3819229,-99.0410315,"19.3819229, -99.0410315",OSC / ONG,,ACNUR servicios
Agencias del Ministerio Público Especializada en Delitos Sexuales,Centros de Atención Social,19.4843399,-99.1465851,"19.4843399, -99.1465851",OSC / ONG,,ACNUR servicios
Agencias del Ministerio Público Especializada en Delitos Sexuales,Centros de Atención Social,19.4244238,-99.1476366,"19.4244238, -99.1476366",OSC / ONG,,ACNUR servicios
Centro de Terapia de Apoyo a Víctimas de Delitos Sexuales - FGJCDMX,Centros de Atención Social,19.3811871,-99.1610558,"19.3811871, -99.1610558",OSC / ONG,,ACNUR servicios
Centro Cultural Jauría Trans,Centros de Atención Social,19.4166225,-99.1563611,"19.4166225, -99.1563611",OSC / ONG,,ACNUR servicios
UNADIS “Espacia Arcosiris”,Centros de Atención Social,19.4009162,-99.1552242,"19.4009162, -99.1552242",OSC / ONG,,ACNUR servicios
Centro Comunitario de Atención a la Diversidad Sexual,Centros de Atención Social,19.4271088,-99.16407,"19.4271088, -99.16407",OSC / ONG,,ACNUR servicios
Centros de Estancia Transitoria para Niños y Niñas,Centros de Atención Social,19.4236291,-99.1473557,"19.4236291, -99.1473557",OSC / ONG,,ACNUR servicios
Defensoría de los Derechos de la Infancia - DIF,Centros de Atención Social,19.3654832,-99.1627104,"19.3654832, -99.1627104",OSC / ONG,,ACNUR servicios
REDIM Red por los Derechos de la Infancia en Mexico,Centros de Atención Social,19.3609104,-99.1629498,"19.3609104, -99.1629498",OSC / ONG,,ACNUR servicios
Procudaduría Federal de Protección de NNA,Centros de Atención Social,19.3666437,-99.1585382,"19.3666437, -99.1585382",OSC / ONG,,ACNUR servicios
Instituto para el Envejecimiento Digno (INED),Centros de Atención Social,19.4190858,-99.1335522,"19.4190858, -99.1335522",OSC / ONG,,ACNUR servicios
Comisión Nacional de los Derechos Humanos de México (CNDH),Centros de Atención Social,19.3217777,-99.2205517,"19.3217777, -99.2205517",OSC / ONG,,ACNUR servicios
Consejo para Prevenir y Eliminar la Discriminación de la Ciudad de México - COPRED,Centros de Atención Social,19.4294776,-99.1517443,"19.4294776, -99.1517443",OSC / ONG,,ACNUR servicios
Comisión de Derechos Humanos de la Ciudad de México - CDHCDMX,Centros de Atención Social,19.3550495,-99.1747784,"19.3550495, -99.1747784",OSC / ONG,,ACNUR servicios
Consejo Nacional Para Prevenir la Discriminación - CONAPRED,Centros de Atención Social,19.4229242,-99.1697128,"19.4229242, -99.1697128",OSC / ONG,,ACNUR servicios
CEAVI-Comisión Ejecutiva de Atención a Víctimas de la Ciudad de México,Centros de Atención Social,19.4372945,-99.1374683,"19.4372945, -99.1374683",OSC / ONG,,ACNUR servicios
Agencia especializada para la atención de personas adultas mayores víctimas de violencia familiar,Centros de Atención Social,19.4244238,-99.1476366,"19.4244238, -99.1476366",OSC / ONG,,ACNUR servicios
Consejo Ciudadano de Seguridad y Justicia de la Ciudad de México - CCSJCM,Centros de Atención Social,19.425347,-99.1649836,"19.425347, -99.1649836",OSC / ONG,,ACNUR servicios
Fiscalía General de Justicia de la CDMX,Centros de Atención Social,19.4245285,-99.1471914,"19.4245285, -99.1471914",OSC / ONG,,ACNUR servicios
Fiscalía de Investigación de Delitos cometidos en agravio de grupos de Atención Prioritaria ,Centros de Atención Social,19.4244238,-99.1476366,"19.4244238, -99.1476366",OSC / ONG,,ACNUR servicios
Instituto Federal de Defensoría Pública,Centros de Atención Social,19.4337905,-99.1502992,"19.4337905, -99.1502992",OSC / ONG,,ACNUR servicios
Fiscalía de Investigación de los delitos de materia de Trata de Personas ,Centros de Atención Social,19.4243727,-99.1473881,"19.4243727, -99.1473881",OSC / ONG,,ACNUR servicios
Agencia Especializada en Atención a Personas LGBTTTI+,Centros de Atención Social,19.4244238,-99.1476366,"19.4244238, -99.1476366",OSC / ONG,,ACNUR servicios
Comisión Mexicana de Ayuda a Refugiados (COMAR),Centros de Atención Social,19.4300651,-99.1549989,"19.4300651, -99.1549989",OSC / ONG,,ACNUR servicios
Instituto Nacional de Migración (INM),Centros de Atención Social,19.4379497,-99.2028128,"19.4379497, -99.2028128",OSC / ONG,,ACNUR servicios
Secretaría de Trabajo y Fomento al Empleo - STyFE,Centros de Atención Social,19.4213098,-99.1333393,"19.4213098, -99.1333393",OSC / ONG,,ACNUR servicios
Instituto Nacional de Migración - INM - Oficinas Centrales,Centros de Atención Social,19.4368852,-99.2113014,"19.4368852, -99.2113014",OSC / ONG,,ACNUR servicios
INM - Estación Migratoria - Las Agujas,Centros de Atención Social,19.3162704,-99.0832561,"19.3162704, -99.0832561",OSC / ONG,,ACNUR servicios
Secretaría de Inclusión y Bienestar Social -SIBISO,Centros de Atención Social,19.4191333,-99.13355,"19.4191333, -99.13355",OSC / ONG,,ACNUR servicios
Instituto de Atención a Poblaciones Prioritarias - IAPP,Centros de Atención Social,19.4191333,-99.13355,"19.4191333, -99.13355",OSC / ONG,,ACNUR servicios
"ACNUR, Alto Comisionado de las Naciones Unidas para los Refugiados",Centros de Atención Social,19.4311148,-99.1806946,"19.4311148, -99.1806946",OSC / ONG,,ACNUR servicios
"OIM, Organización Internacional para las Migraciones",Centros de Atención Social,19.4266104,-99.2045732,"19.4266104, -99.2045732",OSC / ONG,,ACNUR servicios
HIAS CDMX,Centros de Atención Social,19.3994366,-99.1805705,"19.3994366, -99.1805705",OSC / ONG,,ACNUR servicios
Programa Casa Refugiados (PCR),Centros de Atención Social,19.4006288,-99.1840953,"19.4006288, -99.1840953",OSC / ONG,,ACNUR servicios
Sin Fronteras IAP,Centros de Atención Social,19.3770423,-99.1944891,"19.3770423, -99.1944891",OSC / ONG,,ACNUR servicios
"Clínica Jurídica Alaíde Foppa, Universidad Iberoamericana ",Centros de Atención Social,19.3697998,-99.2638998,"19.3697998, -99.2638998",OSC / ONG,,ACNUR servicios
"Asistencia y Orientación para la Movilidad Humana, Asmovilidad A.C",Centros de Atención Social,19.3623376,-99.1632014,"19.3623376, -99.1632014",OSC / ONG,,ACNUR servicios
Adevi Centro de Apoyo Sociojurídico a Víctimas de Delito Violento,Centros de Atención Social,19.4252581,-99.1485071,"19.4252581, -99.1485071",OSC / ONG,,ACNUR servicios
Centro de Atención a Riesgos Victímales y Adicciones,Centros de Atención Social,19.4252432,-99.1485436,"19.4252432, -99.1485436",OSC / ONG,,ACNUR servicios
FGJCDMX CIVA Centro de Investigación Victimología y de Apoyo Operativo,Centros de Atención Social,19.4193642,-99.1459335,"19.4193642, -99.1459335",OSC / ONG,,ACNUR servicios
Fortaleza IAP,Centros de Atención Social,19.3847497,-99.1245454,"19.3847497, -99.1245454",OSC / ONG,,ACNUR servicios
IAPA - Instituto para la Atención y Prevención de las Adicciones,Centros de Atención Social,19.3602409,-99.1721745,"19.3602409, -99.1721745",OSC / ONG,,ACNUR servicios
Servicio Jesuita a Migrantes México (SJM-México),Centros de Atención Social,19.4220598,-99.1608107,"19.4220598, -99.1608107",OSC / ONG,,ACNUR servicios
Fundación Casa Alianza México I.A.P. Centro de Atención,Centros de Atención Social,19.4433486,-99.142221,"19.4433486, -99.142221",OSC / ONG,,ACNUR servicios
Hospital General de México “Dr. Eduardo Liceaga”,Centros de Atención Social,19.4129258,-99.1520225,"19.4129258, -99.1520225",OSC / ONG,,ACNUR servicios
Clínica Especializada Condesa,Centros de Atención Social,19.4089078,-99.1823514,"19.4089078, -99.1823514",OSC / ONG,,ACNUR servicios
"Clínica Especializada Condesa-Iztapalapa ""Dr. Jaime Sepúlveda Amor"" (CECI)",Centros de Atención Social,19.3568424,-99.0511908,"19.3568424, -99.0511908",OSC / ONG,,ACNUR servicios
INSTITUTO DE CAPACITACIÓN PARA EL TRABAJO DE LA CIUDAD DE MÉXICO -ICAT,Centros de Atención Social,19.4212658,-99.1331668,"19.4212658, -99.1331668",OSC / ONG,,ACNUR servicios
Instituto Nacional de Educación para Adultos - INEA ,Centros de Atención Social,19.4124553,-99.1809498,"19.4124553, -99.1809498",OSC / ONG,,ACNUR servicios
"Albergue para migrantes
""El Buen Samaritano""",Centros de Atención Social,,,"nan, nan",OSC / ONG,,ACNUR servicios
"Programa Compañeros, A.C.",Centros de Atención Social,31.7340454,-106.4600405,"31.7340454, -106.4600405",OSC / ONG,,ACNUR servicios
Cruz Roja Mexicana,Centros de Atención Social,31.74107,-106.4474724,"31.74107, -106.4474724",OSC / ONG,,ACNUR servicios
"(CAPASITS) Centro Ambulatorio para la Prevención y Atención del Sida e
Infecciones de Transmisión Sexual ",Centros de Atención Social,31.7370169,-106.4528323,"31.7370169, -106.4528323",OSC / ONG,,ACNUR servicios
Hospital General,Centros de Atención Social,31.7380543,-106.4562579,"31.7380543, -106.4562579",OSC / ONG,,ACNUR servicios
Hospital de la Mujer,Centros de Atención Social,31.7368422,-106.4527362,"31.7368422, -106.4527362",OSC / ONG,,ACNUR servicios
"Fiscalía Especializada en Atención a
Mujeres Víctimas del Delito por
Razones de Género.",Centros de Atención Social,31.7169675,-106.474066,"31.7169675, -106.474066",OSC / ONG,,ACNUR servicios
Fiscalia General del Estado de Chihuahua Zona Norte,Centros de Atención Social,31.711959,-106.461768,"31.711959, -106.461768",OSC / ONG,,ACNUR servicios
"(IFDP) Instituto Federal de Defensoría
Pública",Centros de Atención Social,31.6671011,-106.4267678,"31.6671011, -106.4267678",OSC / ONG,,ACNUR servicios
"Dirección Municipal de Derechos
Humanos",Centros de Atención Social,31.74652,-106.485,"31.74652, -106.485",OSC / ONG,,ACNUR servicios
Comisión Estatal de los Derechos Humanos,Centros de Atención Social,31.7318124,-106.4469876,"31.7318124, -106.4469876",OSC / ONG,,ACNUR servicios
Comision Nacional De Los Derechos Humanos,Centros de Atención Social,31.7267717,-106.434451,"31.7267717, -106.434451",OSC / ONG,,ACNUR servicios
Instituto Nacional de Migración,Centros de Atención Social,31.7620471,-106.453061,"31.7620471, -106.453061",OSC / ONG,,ACNUR servicios
"(COESPO/CAIM) Consejo Estatal de
Población/ Centro de Atención a
Migrantes",Centros de Atención Social,31.7463729,-106.4862424,"31.7463729, -106.4862424",OSC / ONG,,ACNUR servicios
"Centros de Servicios Comunitarios
Integrados del Estado",Centros de Atención Social,31.68701,-106.4262384,"31.68701, -106.4262384",OSC / ONG,,ACNUR servicios
"Consulado de la República de
El Salvador ",Centros de Atención Social,31.7466729,-106.4530285,"31.7466729, -106.4530285",OSC / ONG,,ACNUR servicios
