name,descripcion,latitud,longitud,coordenadas,tipo,direccion,bd
Decanal Guadalupano,Centros de Asistencia Social,18.437472734458677,-96.34913655899858,"18.437472734458677, -96.34913655899858",OSC / ONG,"Hermanos Aldama 50, Tierra Blanca el Viejo, 95180 Tierra Blanca, Ver.",Directorio OIM
"Centro de Asistencia Social de Niñas, Niños y Adolescentes Migrantes",Centro de Asistencia Social,21.863269781853507,-102.29748832140456,"21.863269781853507, -102.29748832140456",OSC / ONG,"Argentina 710, Col. Agricultura Aguascalientes, Ags. C. P. 20234",Directorio OIM
Casa Hogar El Altísimo A.C.,Centro de Asistencia Social,26.89171964182915,-111.98646761366965,"26.89171964182915, -111.98646761366965",OSC / ONG,"Mulegé, Las Palomas, B.C.S.",Directorio OIM
Grupo Beta Tecate,Grupos Beta,32.56928991503085,-116.6523372581046,"32.56928991503085, -116.6523372581046",OSC / ONG,"Calle 18, esq. con Tanamá s/n, Col. Bella Vista, C.P. 21440, Tecate, B.C.",Directorio OIM
Instituto Estatal de las Mujeres,Mujeres,25.673329656110607,-100.31052250438748,"25.673329656110607, -100.31052250438748",OSC / ONG,"5 de Mayo 525, Centro, 64000 Monterrey, N.L.",Directorio OIM
Instituto Queretano de la Mujeres,Mujeres,20.58757817940338,-100.40221584686071,"20.58757817940338, -100.40221584686071",OSC / ONG,"Calle José María Pino Suárez 229, Centro, 76000 Santiago de Querétaro, Qro.",Directorio OIM
Consulado General de El Salvador en Tapachula,Oficina Consular,14.904385864444395,-92.26479186047307,"14.904385864444395, -92.26479186047307",GOB,"Central Sur 43, Los Naranjos, Centro, 30830 Tapachula de Córdova y Ordoñez, Chis.",Directorio OIM
Agencia Consular de Guatemala en Arriaga,Oficina Consular,16.236244809041146,-93.8979013585973,"16.236244809041146, -93.8979013585973",GOB,"Calle Primera Nte 136, Centro, Capricho, 30450 Arriaga, Chis.",Directorio OIM
Consulado Honorario de Honduras en Mérida,Oficina Consular,21.04446446040176,-89.57199002341079,"21.04446446040176, -89.57199002341079",GOB,"C. 64 418, Parque Santa Ana, Centro, 97000 Mérida, Yuc.",Directorio OIM
Esfera Cultural García,Centros de Atención Social,25.82530061565843,-100.47656562855241,"25.82530061565843, -100.47656562855241",OSC / ONG,"Real de Minas, Valle de Lincoln, 66026 García, N.L.",ACNUR servicios
Esfera Cultural Buena Vista,Centros de Atención Social,25.855512988327963,-100.3747108547102,"25.855512988327963, -100.3747108547102",OSC / ONG,"Av. Vista Regia, Buenavista, 66583 Carmen, N.L.",ACNUR servicios
CAMMI,Centros de Atencion Social,20.60274305481267,-100.38459962272411,"20.60274305481267, -100.38459962272411",OSC / ONG,"76160, Avenida Universidad 235, Las Brujas, 76000 Santiago de Querétaro, Qro.",ACNUR albergues
DIF Estatal Colima,DIF,19.238676569870204,-103.74132147087097,"19.238676569870204, -103.74132147087097",GOB,"Calle Encino 530, Col. Rinconada del Pereyra, C.P. 28077, Colima, Col.",Directorio OIM
