name,descripcion,latitud,longitud,coordenadas,tipo,direccion,bd
INSTITUTO NACIONAL DE MIGRACIÓN - Querétaro,INM,,,,GOB,"Calle Francisco Peñuñuri N° 15 Fracc San José Inn, Delegación Centro Histórico C.P. 76000 Querétaro, Qro.",Directorio OIM
INSTITUTO NACIONAL DE MIGRACIÓN - Quintana Roo,INM,,,,GOB,"Av. Carlos J. Nader esquina con Av. Uxmal, Supermanzana 5 Lote 1,Colonia Centro, C.P. 77500, Municipio Benito Juárez, Cancún, Quintana Roo.",Directorio OIM
INSTITUTO NACIONAL DE MIGRACIÓN - San Luis Potosí,INM,,,,GOB,"Avenida Muñoz No. 362, Fraccionamiento Muñoz; C. P. 78165 San Luis Potosí, S.L.P.",Directorio OIM
INSTITUTO NACIONAL DE MIGRACIÓN - Sinaloa,INM,,,,GOB,"Prol. Aquiles Serdán s/n esq. con Playas Gemelas Fracc. Playa Sur C.P. 82040 Mazatlán, Sin.",Directorio OIM
INSTITUTO NACIONAL DE MIGRACIÓN - Sonora,INM,,,,GOB,"Av. Paseo Río Sonora No. 175, Col. Proyecto Río Sonora, C.P. 83270, Hermosillo, Sonora.",Directorio OIM
INSTITUTO NACIONAL DE MIGRACIÓN - Tabasco,INM,,,,GOB,"Retorno Via 5 No. 104, Col. Tabasco 2000 C.P. 86035 Villahermosa, Tab",Directorio OIM
INSTITUTO NACIONAL DE MIGRACIÓN - Tamaulipas,INM,,,,GOB,"Av. Guerrero y 15 de Junio s/n Garita Miguel Alemán y Puente Internacional No. 1, Piso 2, C.P. 88000. Nuevo Laredo, Tamaulipas.",Directorio OIM
INSTITUTO NACIONAL DE MIGRACIÓN - Tlaxcala,INM,,,,GOB,"Calle Santos Degollado No.62 Col. Centro C.P. 90600 San Pablo Apetatitlán de Antonio Carvajal Tlaxcala, Tlaxcala.",Directorio OIM
INSTITUTO NACIONAL DE MIGRACIÓN - Veracruz,INM,,,,GOB,"Miguel Lerdo 311 Esq. 5 de Mayo Col. Centro C.P. 91700 Veracruz, Ver.",Directorio OIM
INSTITUTO NACIONAL DE MIGRACIÓN - Yucatán,INM,,,,GOB,"Av. Colón Núm 507 Esq. con calle 8 Col. García Ginerés C.P. 97070 Mérida, Yucatán.",Directorio OIM
INSTITUTO NACIONAL DE MIGRACIÓN - Zacatecas,INM,,,,GOB,"Av. González Ortega No. 501, esquina con Av. Morelos Centro C.P. 98000 Zacatecas, Zac.",Directorio OIM
